	model	lang	pairid	expected	unexpected	diff	acc
1008	sae model	yoda	33	3.2429300487041473	3.52671565413475	-0.28378560543060294	True
1009	sae model	yoda	35	3.5724283158779144	3.536310762166977	0.0361175537109375	False
1010	sae model	yoda	37	3.468727868795395	3.536310762166977	-0.06758289337158185	True
1011	sae model	yoda	39	3.0619513928890227	3.52671565413475	-0.46476426124572745	True
1012	sae model	yoda	41	2.6932908475399016	3.536310762166977	-0.8430199146270754	True
1013	sae model	yoda	43	2.6932908475399016	3.536310762166977	-0.8430199146270754	True
1014	sae model	yoda	45	3.2429300487041473	3.4289970338344573	-0.18606698513031006	True
1015	sae model	yoda	47	3.468727868795395	3.4465660989284514	0.022161769866943626	False
1016	sae model	yoda	49	3.5724283158779144	3.4465660989284514	0.12586221694946298	False
1017	sae model	yoda	51	3.0619513928890227	3.4289970338344573	-0.36704564094543457	True
1018	sae model	yoda	53	2.6932908475399016	3.4465660989284514	-0.7532752513885499	True
1019	sae model	yoda	55	2.6932908475399016	3.4465660989284514	-0.7532752513885499	True
1020	sae model	yoda	57	3.2779859721660616	3.284946745634079	-0.006960773468017489	True
1021	sae model	yoda	59	3.0971831738948823	3.330021399259567	-0.2328382253646848	True
1022	sae model	yoda	61	3.2429300487041473	3.55659641623497	-0.31366636753082267	True
1023	sae model	yoda	63	3.5724283158779144	3.5304990708827972	0.04192924499511719	False
1024	sae model	yoda	65	3.468727868795395	3.5304990708827972	-0.061771202087402166	True
1025	sae model	yoda	67	3.0619513928890227	3.55659641623497	-0.4946450233459472	True
1026	sae model	yoda	69	2.6932908475399016	3.5304990708827972	-0.8372082233428957	True
1027	sae model	yoda	71	2.6932908475399016	3.5304990708827972	-0.8372082233428957	True
1028	sae model	yoda	73	3.2429300487041473	3.482866805791855	-0.23993675708770779	True
1029	sae model	yoda	75	3.468727868795395	3.4456781327724455	0.023049736022949574	False
1030	sae model	yoda	77	3.5724283158779144	3.4456781327724455	0.12675018310546893	False
1031	sae model	yoda	79	3.0619513928890227	3.482866805791855	-0.4209154129028323	True
1032	sae model	yoda	81	2.6932908475399016	3.4456781327724455	-0.752387285232544	True
1033	sae model	yoda	83	2.6932908475399016	3.4456781327724455	-0.752387285232544	True
1034	sae model	yoda	85	4.117335480451584	3.7562881410121918	0.36104733943939227	False
1035	sae model	yoda	87	4.055445212125778	4.134461516141892	-0.07901630401611381	True
1036	sae model	yoda	89	3.3265810906887054	2.6932908475399016	0.6332902431488039	False
1037	sae model	yoda	91	3.481153577566147	2.6932908475399016	0.7878627300262453	False
1038	sae model	yoda	93	3.3265810906887054	3.5724283158779144	-0.24584722518920898	True
1039	sae model	yoda	95	3.481153577566147	3.5724283158779144	-0.09127473831176758	True
1040	sae model	yoda	97	3.2655781686306	2.6932908475399016	0.5722873210906982	False
1041	sae model	yoda	99	3.4049094140529634	2.6932908475399016	0.7116185665130619	False
1042	sae model	yoda	101	3.2655781686306	3.468727868795395	-0.20314970016479528	True
1043	sae model	yoda	103	3.4049094140529634	3.468727868795395	-0.06381845474243164	True
1044	sae model	yoda	105	3.9495921790599824	3.7892167985439302	0.16037538051605216	False
1045	sae model	yoda	107	4.2290664374828335	4.235652464628219	-0.00658602714538592	True
1046	sae model	yoda	109	3.3713044583797456	2.6932908475399016	0.678013610839844	False
1047	sae model	yoda	111	3.481153577566147	2.6932908475399016	0.7878627300262453	False
1048	sae model	yoda	113	3.3713044583797456	3.5724283158779144	-0.20112385749816886	True
1049	sae model	yoda	115	3.481153577566147	3.5724283158779144	-0.09127473831176758	True
1050	sae model	yoda	117	3.285245507955551	2.6932908475399016	0.5919546604156496	False
1051	sae model	yoda	119	3.4049094140529634	2.6932908475399016	0.7116185665130619	False
1052	sae model	yoda	121	3.285245507955551	3.468727868795395	-0.18348236083984393	True
1053	sae model	yoda	123	3.4049094140529634	3.468727868795395	-0.06381845474243164	True
1054	sae model	yoda	125	3.184101790189743	3.2106940686702727	-0.026592278480529696	True
1055	sae model	yoda	127	3.0151207387447356	3.3375514924526213	-0.32243075370788565	True
1056	sae model	yoda	129	3.2429300487041473	3.5185465276241303	-0.2756164789199831	True
1057	sae model	yoda	131	3.5724283158779144	3.410096162557602	0.1623321533203126	False
1058	sae model	yoda	133	3.7758661210536957	3.410096162557602	0.36576995849609384	False
1059	sae model	yoda	135	3.0619513928890227	3.5185465276241303	-0.4565951347351076	True
1060	sae model	yoda	137	2.6932908475399016	3.410096162557602	-0.7168053150177003	True
1061	sae model	yoda	139	3.000805991888046	3.410096162557602	-0.40929017066955575	True
1062	sae model	yoda	141	3.6084682643413544	3.7188503444194794	-0.110382080078125	True
1063	sae model	yoda	143	3.7758661210536957	3.567124718427658	0.2087414026260377	False
1064	sae model	yoda	145	3.5724283158779144	3.567124718427658	0.0053035974502564365	False
1065	sae model	yoda	147	3.425051158666611	3.7188503444194794	-0.29379918575286856	True
1066	sae model	yoda	149	3.000805991888046	3.567124718427658	-0.5663187265396119	True
1067	sae model	yoda	151	2.6932908475399016	3.567124718427658	-0.8738338708877564	True
1068	sae model	yoda	153	3.281923216581345	3.2951649606227873	-0.013241744041442516	True
1069	sae model	yoda	155	3.0932826459407807	3.3604110181331635	-0.2671283721923827	True
1070	sae model	yoda	157	3.2429300487041473	3.52671565413475	-0.28378560543060294	True
1071	sae model	yoda	159	3.5724283158779144	3.536310762166977	0.0361175537109375	False
1072	sae model	yoda	161	3.7758661210536957	3.536310762166977	0.23955535888671875	False
1073	sae model	yoda	163	3.0619513928890227	3.52671565413475	-0.46476426124572745	True
1074	sae model	yoda	165	2.6932908475399016	3.536310762166977	-0.8430199146270754	True
1075	sae model	yoda	167	3.000805991888046	3.536310762166977	-0.5355047702789308	True
1076	sae model	yoda	169	3.6084682643413544	3.7437237918376924	-0.13525552749633807	True
1077	sae model	yoda	171	3.7758661210536957	3.615313881635666	0.16055223941802987	False
1078	sae model	yoda	173	3.5724283158779144	3.615313881635666	-0.042885565757751376	True
1079	sae model	yoda	175	3.425051158666611	3.7437237918376924	-0.31867263317108163	True
1080	sae model	yoda	177	3.000805991888046	3.615313881635666	-0.6145078897476197	True
1081	sae model	yoda	179	2.6932908475399016	3.615313881635666	-0.9220230340957642	True
1082	sae model	yoda	181	3.2779859721660616	3.284946745634079	-0.006960773468017489	True
1083	sae model	yoda	183	3.0971831738948823	3.330021399259567	-0.2328382253646848	True
1084	sae model	yoda	185	3.2429300487041473	3.55659641623497	-0.31366636753082267	True
1085	sae model	yoda	187	3.5724283158779144	3.5304990708827972	0.04192924499511719	False
1086	sae model	yoda	189	3.7758661210536957	3.5304990708827972	0.24536705017089844	False
1087	sae model	yoda	191	3.0619513928890227	3.55659641623497	-0.4946450233459472	True
1088	sae model	yoda	193	2.6932908475399016	3.5304990708827972	-0.8372082233428957	True
1089	sae model	yoda	195	3.000805991888046	3.5304990708827972	-0.5296930789947512	True
1090	sae model	yoda	197	3.6084682643413544	3.7533370673656465	-0.14486880302429217	True
1091	sae model	yoda	199	3.7758661210536957	3.616797226667404	0.15906889438629168	False
1092	sae model	yoda	201	3.5724283158779144	3.616797226667404	-0.04436891078948957	True
1093	sae model	yoda	203	3.425051158666611	3.7533370673656465	-0.32828590869903573	True
1094	sae model	yoda	205	3.000805991888046	3.616797226667404	-0.6159912347793579	True
1095	sae model	yoda	207	2.6932908475399016	3.616797226667404	-0.9235063791275024	True
1096	sae model	yoda	209	4.117335480451584	3.7562881410121918	0.36104733943939227	False
1097	sae model	yoda	211	4.055445212125778	4.134461516141892	-0.07901630401611381	True
1098	sae model	yoda	213	3.3265810906887054	2.6932908475399016	0.6332902431488039	False
1099	sae model	yoda	215	3.8740161836147307	2.6932908475399016	1.180725336074829	False
1100	sae model	yoda	217	3.3265810906887054	3.5724283158779144	-0.24584722518920898	True
1101	sae model	yoda	219	3.8740161836147307	3.5724283158779144	0.30158786773681623	False
1102	sae model	yoda	221	3.489402550458908	3.000805991888046	0.4885965585708618	False
1103	sae model	yoda	223	3.598780506849289	3.000805991888046	0.5979745149612428	False
1104	sae model	yoda	225	3.489402550458908	3.7758661210536957	-0.2864635705947878	True
1105	sae model	yoda	227	3.598780506849289	3.7758661210536957	-0.17708561420440683	True
1106	sae model	yoda	229	3.9495921790599824	3.7892167985439302	0.16037538051605216	False
1107	sae model	yoda	231	4.2290664374828335	4.235652464628219	-0.00658602714538592	True
1108	sae model	yoda	233	3.3713044583797456	2.6932908475399016	0.678013610839844	False
1109	sae model	yoda	235	3.8740161836147307	2.6932908475399016	1.180725336074829	False
1110	sae model	yoda	237	3.3713044583797456	3.5724283158779144	-0.20112385749816886	True
1111	sae model	yoda	239	3.8740161836147307	3.5724283158779144	0.30158786773681623	False
1112	sae model	yoda	241	3.4431737124919892	3.000805991888046	0.44236772060394314	False
1113	sae model	yoda	243	3.598780506849289	3.000805991888046	0.5979745149612428	False
1114	sae model	yoda	245	3.4431737124919892	3.7758661210536957	-0.33269240856170645	True
1115	sae model	yoda	247	3.598780506849289	3.7758661210536957	-0.17708561420440683	True
1116	sae model	yoda	249	3.184101790189743	3.2106940686702727	-0.026592278480529696	True
1117	sae model	yoda	251	3.0151207387447356	3.3375514924526213	-0.32243075370788565	True
1118	sae model	yoda	253	3.6084682643413544	3.5949266612529756	0.013541603088378817	False
1119	sae model	yoda	255	3.621794980764389	3.400970333814621	0.22082464694976833	False
1120	sae model	yoda	257	3.468727868795395	3.400970333814621	0.06775753498077419	False
1121	sae model	yoda	259	3.425051158666611	3.5949266612529756	-0.16987550258636475	True
1122	sae model	yoda	261	3.000805991888046	3.400970333814621	-0.4001643419265748	True
1123	sae model	yoda	263	2.6932908475399016	3.400970333814621	-0.7076794862747193	True
1124	sae model	yoda	265	3.2429300487041473	3.42800058722496	-0.1850705385208129	True
1125	sae model	yoda	267	3.468727868795395	3.347660630941391	0.12106723785400408	False
1126	sae model	yoda	269	3.621794980764389	3.347660630941391	0.2741343498229982	False
1127	sae model	yoda	271	3.0619513928890227	3.42800058722496	-0.3660491943359374	True
1128	sae model	yoda	273	2.6932908475399016	3.347660630941391	-0.6543697834014894	True
1129	sae model	yoda	275	3.000805991888046	3.347660630941391	-0.3468546390533449	True
1130	sae model	yoda	277	3.281923216581345	3.2951649606227873	-0.013241744041442516	True
1131	sae model	yoda	279	3.0932826459407807	3.3604110181331635	-0.2671283721923827	True
1132	sae model	yoda	281	3.6084682643413544	3.6230056941509248	-0.014537429809570401	True
1133	sae model	yoda	283	3.621794980764389	3.501843422651291	0.11995155811309832	False
1134	sae model	yoda	285	3.468727868795395	3.501843422651291	-0.03311555385589582	True
1135	sae model	yoda	287	3.425051158666611	3.6230056941509248	-0.19795453548431396	True
1136	sae model	yoda	289	3.000805991888046	3.501843422651291	-0.5010374307632448	True
1137	sae model	yoda	291	2.6932908475399016	3.501843422651291	-0.8085525751113893	True
1138	sae model	yoda	293	3.2429300487041473	3.4289970338344573	-0.18606698513031006	True
1139	sae model	yoda	295	3.468727868795395	3.4465660989284514	0.022161769866943626	False
1140	sae model	yoda	297	3.621794980764389	3.4465660989284514	0.17522888183593777	False
1141	sae model	yoda	299	3.0619513928890227	3.4289970338344573	-0.36704564094543457	True
1142	sae model	yoda	301	2.6932908475399016	3.4465660989284514	-0.7532752513885499	True
1143	sae model	yoda	303	3.000805991888046	3.4465660989284514	-0.44576010704040536	True
1144	sae model	yoda	305	3.2779859721660616	3.284946745634079	-0.006960773468017489	True
1145	sae model	yoda	307	3.0971831738948823	3.330021399259567	-0.2328382253646848	True
1146	sae model	yoda	309	3.6084682643413544	3.69463774561882	-0.08616948127746582	True
1147	sae model	yoda	311	3.621794980764389	3.496645897626877	0.12514908313751238	False
1148	sae model	yoda	313	3.468727868795395	3.496645897626877	-0.027918028831481756	True
1149	sae model	yoda	315	3.425051158666611	3.69463774561882	-0.2695865869522094	True
1150	sae model	yoda	317	3.000805991888046	3.496645897626877	-0.49583990573883074	True
1151	sae model	yoda	319	2.6932908475399016	3.496645897626877	-0.8033550500869753	True
1152	sae model	yoda	321	3.2429300487041473	3.482866805791855	-0.23993675708770779	True
1153	sae model	yoda	323	3.468727868795395	3.4456781327724455	0.023049736022949574	False
1154	sae model	yoda	325	3.621794980764389	3.4456781327724455	0.17611684799194371	False
1155	sae model	yoda	327	3.0619513928890227	3.482866805791855	-0.4209154129028323	True
1156	sae model	yoda	329	2.6932908475399016	3.4456781327724455	-0.752387285232544	True
1157	sae model	yoda	331	3.000805991888046	3.4456781327724455	-0.4448721408843994	True
1158	sae model	yoda	333	4.117335480451584	3.7562881410121918	0.36104733943939227	False
1159	sae model	yoda	335	4.055445212125778	4.134461516141892	-0.07901630401611381	True
1160	sae model	yoda	337	3.3189286410808565	3.000805991888046	0.3181226491928104	False
1161	sae model	yoda	339	3.4598395049571993	3.000805991888046	0.4590335130691532	False
1162	sae model	yoda	341	3.3189286410808565	3.621794980764389	-0.3028663396835327	True
1163	sae model	yoda	343	3.4598395049571993	3.621794980764389	-0.16195547580718994	True
1164	sae model	yoda	345	3.2655781686306	2.6932908475399016	0.5722873210906982	False
1165	sae model	yoda	347	3.7787420213222505	2.6932908475399016	1.085451173782349	False
1166	sae model	yoda	349	3.2655781686306	3.468727868795395	-0.20314970016479528	True
1167	sae model	yoda	351	3.7787420213222505	3.468727868795395	0.3100141525268554	False
1168	sae model	yoda	353	3.9495921790599824	3.7892167985439302	0.16037538051605216	False
1169	sae model	yoda	355	4.2290664374828335	4.235652464628219	-0.00658602714538592	True
1170	sae model	yoda	357	3.3276107013225555	3.000805991888046	0.32680470943450945	False
1171	sae model	yoda	359	3.4598395049571993	3.000805991888046	0.4590335130691532	False
1172	sae model	yoda	361	3.3276107013225555	3.621794980764389	-0.2941842794418337	True
1173	sae model	yoda	363	3.4598395049571993	3.621794980764389	-0.16195547580718994	True
1174	sae model	yoda	365	3.285245507955551	2.6932908475399016	0.5919546604156496	False
1175	sae model	yoda	367	3.7787420213222505	2.6932908475399016	1.085451173782349	False
1176	sae model	yoda	369	3.285245507955551	3.468727868795395	-0.18348236083984393	True
1177	sae model	yoda	371	3.7787420213222505	3.468727868795395	0.3100141525268554	False
1178	sae model	yoda	373	3.184101790189743	3.2106940686702727	-0.026592278480529696	True
1179	sae model	yoda	375	3.0151207387447356	3.3375514924526213	-0.32243075370788565	True
1180	sae model	yoda	377	3.6084682643413544	3.5949266612529756	0.013541603088378817	False
1181	sae model	yoda	379	3.621794980764389	3.400970333814621	0.22082464694976833	False
1182	sae model	yoda	381	3.7758661210536957	3.400970333814621	0.3748957872390748	False
1183	sae model	yoda	383	3.425051158666611	3.5949266612529756	-0.16987550258636475	True
1184	sae model	yoda	385	3.000805991888046	3.400970333814621	-0.4001643419265748	True
1185	sae model	yoda	387	3.000805991888046	3.400970333814621	-0.4001643419265748	True
1186	sae model	yoda	389	3.6084682643413544	3.7188503444194794	-0.110382080078125	True
1187	sae model	yoda	391	3.7758661210536957	3.567124718427658	0.2087414026260377	False
1188	sae model	yoda	393	3.621794980764389	3.567124718427658	0.054670262336731223	False
1189	sae model	yoda	395	3.425051158666611	3.7188503444194794	-0.29379918575286856	True
1190	sae model	yoda	397	3.000805991888046	3.567124718427658	-0.5663187265396119	True
1191	sae model	yoda	399	3.000805991888046	3.567124718427658	-0.5663187265396119	True
1192	sae model	yoda	401	3.281923216581345	3.2951649606227873	-0.013241744041442516	True
1193	sae model	yoda	403	3.0932826459407807	3.3604110181331635	-0.2671283721923827	True
1194	sae model	yoda	405	3.6084682643413544	3.6230056941509248	-0.014537429809570401	True
1195	sae model	yoda	407	3.621794980764389	3.501843422651291	0.11995155811309832	False
1196	sae model	yoda	409	3.7758661210536957	3.501843422651291	0.2740226984024048	False
1197	sae model	yoda	411	3.425051158666611	3.6230056941509248	-0.19795453548431396	True
1198	sae model	yoda	413	3.000805991888046	3.501843422651291	-0.5010374307632448	True
1199	sae model	yoda	415	3.000805991888046	3.501843422651291	-0.5010374307632448	True
1200	sae model	yoda	417	3.6084682643413544	3.7437237918376924	-0.13525552749633807	True
1201	sae model	yoda	419	3.7758661210536957	3.615313881635666	0.16055223941802987	False
1202	sae model	yoda	421	3.621794980764389	3.615313881635666	0.006481099128723411	False
1203	sae model	yoda	423	3.425051158666611	3.7437237918376924	-0.31867263317108163	True
1204	sae model	yoda	425	3.000805991888046	3.615313881635666	-0.6145078897476197	True
1205	sae model	yoda	427	3.000805991888046	3.615313881635666	-0.6145078897476197	True
1206	sae model	yoda	429	3.2779859721660616	3.284946745634079	-0.006960773468017489	True
1207	sae model	yoda	431	3.0971831738948823	3.330021399259567	-0.2328382253646848	True
1208	sae model	yoda	433	3.6084682643413544	3.69463774561882	-0.08616948127746582	True
1209	sae model	yoda	435	3.621794980764389	3.496645897626877	0.12514908313751238	False
1210	sae model	yoda	437	3.7758661210536957	3.496645897626877	0.27922022342681885	False
1211	sae model	yoda	439	3.425051158666611	3.69463774561882	-0.2695865869522094	True
1212	sae model	yoda	441	3.000805991888046	3.496645897626877	-0.49583990573883074	True
1213	sae model	yoda	443	3.000805991888046	3.496645897626877	-0.49583990573883074	True
1214	sae model	yoda	445	3.6084682643413544	3.7533370673656465	-0.14486880302429217	True
1215	sae model	yoda	447	3.7758661210536957	3.616797226667404	0.15906889438629168	False
1216	sae model	yoda	449	3.621794980764389	3.616797226667404	0.0049977540969852186	False
1217	sae model	yoda	451	3.425051158666611	3.7533370673656465	-0.32828590869903573	True
1218	sae model	yoda	453	3.000805991888046	3.616797226667404	-0.6159912347793579	True
1219	sae model	yoda	455	3.000805991888046	3.616797226667404	-0.6159912347793579	True
1220	sae model	yoda	457	4.117335480451584	3.7562881410121918	0.36104733943939227	False
1221	sae model	yoda	459	4.055445212125778	4.134461516141892	-0.07901630401611381	True
1222	sae model	yoda	461	3.3189286410808565	3.000805991888046	0.3181226491928104	False
1223	sae model	yoda	463	3.82699915766716	3.000805991888046	0.826193165779114	False
1224	sae model	yoda	465	3.3189286410808565	3.621794980764389	-0.3028663396835327	True
1225	sae model	yoda	467	3.82699915766716	3.621794980764389	0.20520417690277082	False
1226	sae model	yoda	469	3.489402550458908	3.000805991888046	0.4885965585708618	False
1227	sae model	yoda	471	3.924997013807297	3.000805991888046	0.9241910219192508	False
1228	sae model	yoda	473	3.489402550458908	3.7758661210536957	-0.2864635705947878	True
1229	sae model	yoda	475	3.924997013807297	3.7758661210536957	0.14913089275360125	False
1230	sae model	yoda	477	3.9495921790599824	3.7892167985439302	0.16037538051605216	False
1231	sae model	yoda	479	4.2290664374828335	4.235652464628219	-0.00658602714538592	True
1232	sae model	yoda	481	3.3276107013225555	3.000805991888046	0.32680470943450945	False
1233	sae model	yoda	483	3.82699915766716	3.000805991888046	0.826193165779114	False
1234	sae model	yoda	485	3.3276107013225555	3.621794980764389	-0.2941842794418337	True
1235	sae model	yoda	487	3.82699915766716	3.621794980764389	0.20520417690277082	False
1236	sae model	yoda	489	3.4431737124919892	3.000805991888046	0.44236772060394314	False
1237	sae model	yoda	491	3.924997013807297	3.000805991888046	0.9241910219192508	False
1238	sae model	yoda	493	3.4431737124919892	3.7758661210536957	-0.33269240856170645	True
1239	sae model	yoda	495	3.924997013807297	3.7758661210536957	0.14913089275360125	False
1240	sae model	yoda	497	3.2391071021556854	3.2356025159358976	0.0035045862197877753	False
1241	sae model	yoda	499	3.0055490911006926	3.3866812884807587	-0.3811321973800661	True
1242	sae model	yoda	501	3.311101311445236	3.5185465276241303	-0.20744521617889422	True
1243	sae model	yoda	503	3.5285011947155	3.410096162557602	0.11840503215789822	False
1244	sae model	yoda	505	3.445800942182541	3.410096162557602	0.03570477962493923	False
1245	sae model	yoda	507	3.073475402593613	3.5185465276241303	-0.4450711250305175	True
1246	sae model	yoda	509	2.6932908475399016	3.410096162557602	-0.7168053150177003	True
1247	sae model	yoda	511	2.6932908475399016	3.410096162557602	-0.7168053150177003	True
1248	sae model	yoda	513	3.311101311445236	3.42800058722496	-0.11689927577972403	True
1249	sae model	yoda	515	3.445800942182541	3.347660630941391	0.09814031124115008	False
1250	sae model	yoda	517	3.5285011947155	3.347660630941391	0.18084056377410906	False
1251	sae model	yoda	519	3.073475402593613	3.42800058722496	-0.3545251846313473	True
1252	sae model	yoda	521	2.6932908475399016	3.347660630941391	-0.6543697834014894	True
1253	sae model	yoda	523	2.6932908475399016	3.347660630941391	-0.6543697834014894	True
1254	sae model	yoda	525	3.358826607465744	3.314470762014389	0.04435584545135507	False
1255	sae model	yoda	527	3.11611847281456	3.4046073615550996	-0.28848888874053946	True
1256	sae model	yoda	529	3.311101311445236	3.52671565413475	-0.21561434268951407	True
1257	sae model	yoda	531	3.5285011947155	3.536310762166977	-0.007809567451476873	True
1258	sae model	yoda	533	3.445800942182541	3.536310762166977	-0.09050981998443586	True
1259	sae model	yoda	535	3.073475402593613	3.52671565413475	-0.45324025154113734	True
1260	sae model	yoda	537	2.6932908475399016	3.536310762166977	-0.8430199146270754	True
1261	sae model	yoda	539	2.6932908475399016	3.536310762166977	-0.8430199146270754	True
1262	sae model	yoda	541	3.311101311445236	3.4289970338344573	-0.11789572238922119	True
1263	sae model	yoda	543	3.445800942182541	3.4465660989284514	-0.0007651567459103781	True
1264	sae model	yoda	545	3.5285011947155	3.4465660989284514	0.0819350957870486	False
1265	sae model	yoda	547	3.073475402593613	3.4289970338344573	-0.35552163124084446	True
1266	sae model	yoda	549	2.6932908475399016	3.4465660989284514	-0.7532752513885499	True
1267	sae model	yoda	551	2.6932908475399016	3.4465660989284514	-0.7532752513885499	True
1268	sae model	yoda	553	3.3544940650463104	3.2981623828411104	0.05633168220520002	False
1269	sae model	yoda	555	3.113649219274521	3.387054365873337	-0.2734051465988161	True
1270	sae model	yoda	557	3.311101311445236	3.55659641623497	-0.2454951047897338	True
1271	sae model	yoda	559	3.5285011947155	3.5304990708827972	-0.0019978761672971856	True
1272	sae model	yoda	561	3.445800942182541	3.5304990708827972	-0.08469812870025617	True
1273	sae model	yoda	563	3.073475402593613	3.55659641623497	-0.48312101364135707	True
1274	sae model	yoda	565	2.6932908475399016	3.5304990708827972	-0.8372082233428957	True
1275	sae model	yoda	567	2.6932908475399016	3.5304990708827972	-0.8372082233428957	True
1276	sae model	yoda	569	3.311101311445236	3.482866805791855	-0.17176549434661892	True
1277	sae model	yoda	571	3.445800942182541	3.4456781327724455	0.00012280941009557012	False
1278	sae model	yoda	573	3.5285011947155	3.4456781327724455	0.08282306194305455	False
1279	sae model	yoda	575	3.073475402593613	3.482866805791855	-0.4093914031982422	True
1280	sae model	yoda	577	2.6932908475399016	3.4456781327724455	-0.752387285232544	True
1281	sae model	yoda	579	2.6932908475399016	3.4456781327724455	-0.752387285232544	True
1282	sae model	yoda	581	4.117335480451584	3.7562881410121918	0.36104733943939227	False
1283	sae model	yoda	583	3.9971681773662566	4.054187554121017	-0.05701937675476065	True
1284	sae model	yoda	585	3.3265810906887054	2.6932908475399016	0.6332902431488039	False
1285	sae model	yoda	587	3.481153577566147	2.6932908475399016	0.7878627300262453	False
1286	sae model	yoda	589	3.3265810906887054	3.5285011947155	-0.2019201040267946	True
1287	sae model	yoda	591	3.481153577566147	3.5285011947155	-0.047347617149353205	True
1288	sae model	yoda	593	3.2655781686306	2.6932908475399016	0.5722873210906982	False
1289	sae model	yoda	595	3.4049094140529634	2.6932908475399016	0.7116185665130619	False
1290	sae model	yoda	597	3.2655781686306	3.445800942182541	-0.18022277355194127	True
1291	sae model	yoda	599	3.4049094140529634	3.445800942182541	-0.04089152812957764	True
1292	sae model	yoda	601	3.9495921790599824	3.7892167985439302	0.16037538051605216	False
1293	sae model	yoda	603	4.0936276614665985	4.098794955015182	-0.005167293548583807	True
1294	sae model	yoda	605	3.3713044583797456	2.6932908475399016	0.678013610839844	False
1295	sae model	yoda	607	3.481153577566147	2.6932908475399016	0.7878627300262453	False
1296	sae model	yoda	609	3.3713044583797456	3.5285011947155	-0.15719673633575448	True
1297	sae model	yoda	611	3.481153577566147	3.5285011947155	-0.047347617149353205	True
1298	sae model	yoda	613	3.285245507955551	2.6932908475399016	0.5919546604156496	False
1299	sae model	yoda	615	3.4049094140529634	2.6932908475399016	0.7116185665130619	False
1300	sae model	yoda	617	3.285245507955551	3.445800942182541	-0.16055543422698992	True
1301	sae model	yoda	619	3.4049094140529634	3.445800942182541	-0.04089152812957764	True
1302	sae model	yoda	621	3.2391071021556854	3.2356025159358976	0.0035045862197877753	False
1303	sae model	yoda	623	3.0055490911006926	3.3866812884807587	-0.3811321973800661	True
1304	sae model	yoda	625	3.311101311445236	3.5185465276241303	-0.20744521617889422	True
1305	sae model	yoda	627	3.5285011947155	3.410096162557602	0.11840503215789822	False
1306	sae model	yoda	629	3.6988889157772062	3.410096162557602	0.2887927532196044	False
1307	sae model	yoda	631	3.073475402593613	3.5185465276241303	-0.4450711250305175	True
1308	sae model	yoda	633	2.6932908475399016	3.410096162557602	-0.7168053150177003	True
1309	sae model	yoda	635	3.000805991888046	3.410096162557602	-0.40929017066955575	True
1310	sae model	yoda	637	3.6985408484935762	3.7188503444194794	-0.020309495925903143	True
1311	sae model	yoda	639	3.6988889157772062	3.567124718427658	0.13176419734954825	False
1312	sae model	yoda	641	3.5285011947155	3.567124718427658	-0.03862352371215794	True
1313	sae model	yoda	643	3.454401057958603	3.7188503444194794	-0.2644492864608763	True
1314	sae model	yoda	645	3.000805991888046	3.567124718427658	-0.5663187265396119	True
1315	sae model	yoda	647	2.6932908475399016	3.567124718427658	-0.8738338708877564	True
1316	sae model	yoda	649	3.358826607465744	3.314470762014389	0.04435584545135507	False
1317	sae model	yoda	651	3.11611847281456	3.4046073615550996	-0.28848888874053946	True
1318	sae model	yoda	653	3.311101311445236	3.52671565413475	-0.21561434268951407	True
1319	sae model	yoda	655	3.5285011947155	3.536310762166977	-0.007809567451476873	True
1320	sae model	yoda	657	3.6988889157772062	3.536310762166977	0.16257815361022931	False
1321	sae model	yoda	659	3.073475402593613	3.52671565413475	-0.45324025154113734	True
1322	sae model	yoda	661	2.6932908475399016	3.536310762166977	-0.8430199146270754	True
1323	sae model	yoda	663	3.000805991888046	3.536310762166977	-0.5355047702789308	True
1324	sae model	yoda	665	3.6985408484935762	3.7437237918376924	-0.04518294334411621	True
1325	sae model	yoda	667	3.6988889157772062	3.615313881635666	0.08357503414154044	False
1326	sae model	yoda	669	3.5285011947155	3.615313881635666	-0.08681268692016575	True
1327	sae model	yoda	671	3.454401057958603	3.7437237918376924	-0.28932273387908936	True
1328	sae model	yoda	673	3.000805991888046	3.615313881635666	-0.6145078897476197	True
1329	sae model	yoda	675	2.6932908475399016	3.615313881635666	-0.9220230340957642	True
1330	sae model	yoda	677	3.3544940650463104	3.2981623828411104	0.05633168220520002	False
1331	sae model	yoda	679	3.113649219274521	3.387054365873337	-0.2734051465988161	True
1332	sae model	yoda	681	3.311101311445236	3.55659641623497	-0.2454951047897338	True
1333	sae model	yoda	683	3.5285011947155	3.5304990708827972	-0.0019978761672971856	True
1334	sae model	yoda	685	3.6988889157772062	3.5304990708827972	0.168389844894409	False
1335	sae model	yoda	687	3.073475402593613	3.55659641623497	-0.48312101364135707	True
1336	sae model	yoda	689	2.6932908475399016	3.5304990708827972	-0.8372082233428957	True
1337	sae model	yoda	691	3.000805991888046	3.5304990708827972	-0.5296930789947512	True
1338	sae model	yoda	693	3.6985408484935762	3.7533370673656465	-0.05479621887207031	True
1339	sae model	yoda	695	3.6988889157772062	3.616797226667404	0.08209168910980225	False
1340	sae model	yoda	697	3.5285011947155	3.616797226667404	-0.08829603195190394	True
1341	sae model	yoda	699	3.454401057958603	3.7533370673656465	-0.29893600940704346	True
1342	sae model	yoda	701	3.000805991888046	3.616797226667404	-0.6159912347793579	True
1343	sae model	yoda	703	2.6932908475399016	3.616797226667404	-0.9235063791275024	True
